Name,Emitter,AttachToBone,OnTop,BoundsCheck,ParticleSizeForBoundsCheck,DepthBias,AttachTransform,Rotation
String,String,String,boolean,boolean,int,int,String,String
,skin_rc_ttrpg_sparks,Root,FALSE,TRUE,200,0,Origin,0;0;0
,skin_rc_ttrpg_gem_shine,fx_shield_s,FALSE,TRUE,500,10,LockTransform,0;0;0
,skin_rc_ttrpg_sword_shine,fx_spear_s,FALSE,TRUE,1000,30,LockTransform,0;0;0
,skin_rc_ttrpg_sparks_spear,fx_spear_s,FALSE,TRUE,500,20,Origin,0;0;0
,skin_rc_ttrpg_halo,Root,FALSE,TRUE,5000,-100,LockTransform,0;0;90
skin_aq_ttrpg_walk,skin_aq_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_aq_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,0;0;0
,skin_aq_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_aq_ttrpg_idle,skin_aq_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_aq_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,0;0;0
,skin_aq_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_aq_ttrpg_attack,skin_aq_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_aq_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,0;0;0
,skin_aq_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_aq_ttrpg_celebrate,skin_aq_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_aq_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,0;0;0
,skin_aq_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_aq_ttrpg_menu,skin_aq_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,100,10,LockTransform,0;0;0
skin_bk_ttrpg_walk,skin_bk_ttrpg_mist_ingame,Root,FALSE,TRUE,500,10,Origin,90;0;0
,skin_bk_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,10,Origin,90;0;0
,skin_bk_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe01_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe02_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_bk_ttrpg_attack,skin_bk_ttrpg_mist_ingame,Root,FALSE,TRUE,500,10,Origin,90;0;0
,skin_bk_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,10,Origin,90;0;0
,skin_bk_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe01_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe02_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_bk_ttrpg_celebrate,skin_bk_ttrpg_mist_ingame,Root,FALSE,TRUE,500,10,Origin,90;0;0
,skin_bk_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,10,Origin,90;0;0
,skin_bk_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe01_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe02_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_bk_ttrpg_idle,skin_bk_ttrpg_mist_ingame,Root,FALSE,TRUE,500,10,Origin,90;0;0
,skin_bk_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,10,Origin,90;0;0
,skin_bk_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe01_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe02_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_bk_ttrpg_menu,skin_bk_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe01_s,FALSE,TRUE,200,40,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_axe02_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_bk_ttrpg_axe_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,0;0;0
skin_gw_ttrpg_menu,skin_gw_ttrpg_gem_shine,fx_jewel_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_ttrpg_candle,staffFlame_s,FALSE,TRUE,1000,20,Origin,90;0;0
,skin_gw_ttrpg_candle_sparks,staffFlame_s,FALSE,TRUE,500,30,Origin,90;0;0
skin_gw_ttrpg_walk,skin_gw_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_gw_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_gw_ttrpg_candle,staffFlame_s,FALSE,TRUE,1000,20,Origin,90;0;0
,skin_gw_ttrpg_candle_sparks,staffFlame_s,FALSE,TRUE,500,30,Origin,90;0;0
skin_rc_ttrpg_menu,skin_rc_ttrpg_gem_shine,fx_shield_s,FALSE,TRUE,200,10,LockTransform,0;0;0
,skin_rc_ttrpg_sword_shine,fx_spear_s,FALSE,TRUE,2000,10,LockTransform,0;0;0
,skin_rc_ttrpg_gem_shine,fx_shield_s,FALSE,TRUE,500,10,LockTransform,0;0;0
,skin_rc_ttrpg_sword_shine,fx_spear_s,FALSE,TRUE,500,10,LockTransform,0;0;0
,skin_rc_ttrpg_sparks_spear,fx_spear_s,FALSE,TRUE,1000,20,Origin,0;0;0
skin_gw_ttrpg_idle,skin_gw_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_gw_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_gw_ttrpg_candle,staffFlame_s,FALSE,TRUE,1000,20,Origin,90;0;0
,skin_gw_ttrpg_candle_sparks,staffFlame_s,FALSE,TRUE,500,30,Origin,90;0;0
skin_gw_ttrpg_attack,skin_gw_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_gw_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_gw_ttrpg_candle,staffFlame_s,FALSE,TRUE,1000,20,Origin,90;0;0
,skin_gw_ttrpg_candle_sparks,staffFlame_s,FALSE,TRUE,500,30,Origin,90;0;0
skin_gw_ttrpg_celebrate,skin_gw_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_gw_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_gw_ttrpg_candle,staffFlame_s,FALSE,TRUE,1000,20,Origin,90;0;0
,skin_gw_ttrpg_candle_sparks,staffFlame_s,FALSE,TRUE,500,30,Origin,90;0;0
skin_rc_ttrpg_attack,skin_rc_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_rc_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_rc_ttrpg_sparks_spear,fx_spear_s,FALSE,TRUE,500,20,Origin,0;0;0
skin_rc_ttrpg_idle,skin_rc_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_rc_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_rc_ttrpg_sparks_spear,fx_spear_s,FALSE,TRUE,500,20,Origin,0;0;0
skin_rc_ttrpg_celebrate,skin_rc_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;0;0
,skin_rc_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_rc_ttrpg_sparks_spear,fx_spear_s,FALSE,TRUE,500,20,Origin,0;0;0
skin_rc_ttrpg_walk,skin_rc_ttrpg_mist_ingame,Root,FALSE,TRUE,500,0,Origin,90;90;0
,skin_rc_ttrpg_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;90;0
,skin_rc_ttrpg_sparks_spear,fx_spear_s,FALSE,TRUE,500,20,Origin,0;0;0
skin_bk_anime_wardrobe,skin_bk_anime_glint_01,fx_crown_s,FALSE,TRUE,2000,10,LockTransform,0;0;0
,skin_bk_anime_dust_01,L_toe_s,FALSE,TRUE,3000,0,LockTransform,0;0;0
,skin_bk_anime_glint_01a,fx_shoulderguard_s,FALSE,TRUE,0,10,LockTransform,0;0;0
,skin_bk_anime_glint_01b,fx_knuckle_s,FALSE,FALSE,0,10,LockTransform,0;0;0
,skin_bk_anime_glint_01c,fx_sword2_s,FALSE,TRUE,3000,10,LockTransform,0;0;0
,skin_bk_anime_glint_01,fx_sword_s,FALSE,FALSE,0,20,LockTransform,0;0;0
,skin_bk_anime_glint_01d,fx_chestJewel_s,FALSE,FALSE,0,5,LockTransform,0;0;0
,skin_bk_anime_speed_lines,fx_chestJewel_s,FALSE,TRUE,5000,50,LockTransform,0;0;0
,skin_bk_anime_glint_02,fx_chestJewel_s,FALSE,TRUE,3000,50,LockTransform,0;0;0
,skin_gw_anime_slash_04,fx_sword_s,FALSE,TRUE,3000,50,LockTransform,0;0;0
,skin_gw_anime_slash_06,fx_chestJewel_s,FALSE,TRUE,5000,50,LockTransform,0;0;0
skin_gw_anime_wardrobe,skin_gw_anime_electric_08,book_s,FALSE,TRUE,500,10,LockTransform,0;0;0
,skin_gw_anime_sparks,L_middle_01_s,FALSE,TRUE,200,10,Origin,0;0;0
,skin_gw_anime_electric_10,book_s,FALSE,TRUE,200,20,LockTransform,0;0;0
,skin_gw_anime_glint_03,fx_bookBack_s,FALSE,TRUE,200,20,LockTransform,0;0;0
,skin_gw_anime_glow_a,fx_staff_jewel_s,FALSE,TRUE,2000,60,LockTransform,0;0;0
,skin_gw_anime_glow,L_middle_01_s,FALSE,TRUE,2000,24,LockTransform,0;0;0
,skin_gw_anime_dust_10,book_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_gw_anime_electric_07b,fx_staff_jewel_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_gw_anime_electric_07a,book_s,FALSE,TRUE,50,50,LockTransform,0;0;0
,skin_gw_anime_electric_08a,L_middle_01_s,FALSE,TRUE,2000,50,LockTransform,0;0;0
,skin_gw_anime_glint_03a,fx_belt_s,FALSE,FALSE,0,50,LockTransform,0;0;0
skin_rc_anime_wardrobe,skin_rc_anime_dust_06,L_ankle_s,FALSE,TRUE,2000,0,LockTransform,0;0;0
,skin_rc_anime_dust_01,fx_shield_s,FALSE,TRUE,5000,50,LockTransform,0;0;0
,skin_rc_anime_glint_01,fx_spear_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_rc_anime_glint_02,fx_spear_s,FALSE,TRUE,500,200,LockTransform,0;0;0
,skin_rc_anime_dust_10,fx_shield_s,FALSE,TRUE,500,30,LockTransform,0;0;0
,skin_rc_anime_glint_01a,fx_crown_s,FALSE,FALSE,20,30,LockTransform,0;0;0
,skin_rc_anime_glint_01b,shield_s,FALSE,FALSE,20,5,LockTransform,0;0;0
skin_aq_anime_wardrobe,skin_aq_anime_glint_01,fx_crownFront_s,FALSE,TRUE,500,10,LockTransform,90;0;0
,skin_aq_anime_dust_01,fx_crossbowButt_s,FALSE,TRUE,500,0,LockTransform,0;0;0
,skin_aq_anime_glint_02b,crossbow_s,FALSE,TRUE,0,10,LockTransform,0;0;0
,skin_aq_anime_glint_01b,fx_bracelet_s,FALSE,FALSE,0,10,LockTransform,0;0;0
,skin_aq_anime_glint_02,crossbow_s,FALSE,FALSE,0,50,LockTransform,0;0;0
,skin_aq_anime_glint_01a,fx_crownSide_s,FALSE,FALSE,0,10,LockTransform,0;0;0
,skin_aq_anime_glint_02a,fx_arrow_s,FALSE,TRUE,500,50,LockTransform,0;0;0
,skin_aq_anime_dust_10,R_ankle_s,FALSE,TRUE,5000,50,LockTransform,0;0;0
,skin_aq_anime_speed_lines,beltruban1_s,FALSE,TRUE,5000,100,LockTransform,0;0;0
,skin_aq_anime_dust_10,crossbow_s,FALSE,TRUE,5000,10,LockTransform,0;0;0
,skin_aq_anime_dust_10a,R_ankle_s,FALSE,TRUE,5000,10,LockTransform,0;0;0
,skin_aq_anime_dust_01a,L_ankle_s,FALSE,TRUE,5000,20,LockTransform,0;0;0
skin_aq_anime_attack,skin_aq_anime_glint_01_ingame,fx_crownSide_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01a_ingame,fx_bracelet_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01b_ingame,crossbow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
skin_aq_anime_celebrate,skin_aq_anime_glint_01_ingame,fx_crownSide_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01a_ingame,fx_bracelet_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01b_ingame,crossbow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01_ingame,fx_arrow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
skin_aq_anime_idle,skin_aq_anime_glint_01_ingame,fx_crownSide_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01a_ingame,fx_bracelet_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01b_ingame,crossbow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01_ingame,fx_arrow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
skin_aq_anime_menu,skin_aq_anime_glint_01_ingame,fx_crownSide_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01a_ingame,fx_bracelet_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01b_ingame,crossbow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01_ingame,fx_arrow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
skin_aq_anime_walk,skin_aq_anime_glint_01_ingame,fx_crownSide_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01a_ingame,fx_bracelet_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01b_ingame,crossbow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
,skin_aq_anime_glint_01_ingame,fx_arrow_s,FALSE,TRUE,100,15,LockTransform,0;0;0
skin_bk_anime_attack,skin_bk_anime_glint_01_ingame,fx_shoulderguard_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01a,fx_knuckle_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01c,fx_sword_s,FALSE,TRUE,200,50,LockTransform,0;0;0
skin_bk_anime_celebrate,skin_bk_anime_glint_01_ingame,fx_shoulderguard_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01a,fx_knuckle_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01c,fx_sword_s,FALSE,TRUE,200,50,LockTransform,0;0;0
skin_bk_anime_idle,skin_bk_anime_glint_01_ingame,fx_shoulderguard_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01a,fx_knuckle_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01c,fx_sword_s,FALSE,TRUE,200,50,LockTransform,0;0;0
menu,skin_bk_anime_gem_shine,crown_s,FALSE,TRUE,2000,20,LockTransform,0;0;0
,hero_bk_anime_trail,sword_s,FALSE,TRUE,2000,0,LockTransform,0;0;0
,hero_bk_anime_trail2,sword_s,FALSE,TRUE,2000,0,Origin,0;0;0
skin_bk_anime_menu,skin_bk_anime_glint_01_ingame,fx_shoulderguard_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01a,fx_knuckle_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01c,fx_sword_s,FALSE,TRUE,200,50,LockTransform,0;0;0
skin_bk_anime_walk,skin_bk_anime_glint_01_ingame,fx_shoulderguard_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01a,fx_knuckle_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_glint_01c,fx_sword_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_bk_anime_dust_01_ingame,L_toe_s,FALSE,TRUE,200,50,LockTransform,0;0;0
skin_gw_anime_attack,skin_gw_anime_glow_a,fx_staff_jewel_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_glow,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_sparks_ingame,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_electric_07b,fx_staff_jewel_s,FALSE,TRUE,200,20,LockTransform,90;0;0
skin_gw_anime_celebrate,skin_gw_anime_glow_a,fx_staff_jewel_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_glow,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_sparks_ingame,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_electric_07b,fx_staff_jewel_s,FALSE,TRUE,200,20,LockTransform,90;0;0
skin_gw_anime_celebrate_air,skin_gw_anime_glow_a,fx_staff_jewel_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_glow,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_sparks_ingame,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_electric_07b,fx_staff_jewel_s,FALSE,TRUE,200,20,LockTransform,90;0;0
skin_gw_anime_idle,skin_gw_anime_glow_a,fx_staff_jewel_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_glow,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_sparks_ingame,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_electric_07b,fx_staff_jewel_s,FALSE,TRUE,200,20,LockTransform,90;0;0
skin_gw_anime_menu,skin_gw_anime_glow_a,fx_staff_jewel_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_glow,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_sparks_ingame,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_electric_07b,fx_staff_jewel_s,FALSE,TRUE,200,20,LockTransform,90;0;0
skin_gw_anime_walk,skin_gw_anime_glow_a,fx_staff_jewel_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_glow,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_sparks_ingame,L_middle_01_s,FALSE,TRUE,200,10,LockTransform,90;0;0
,skin_gw_anime_electric_07b,fx_staff_jewel_s,FALSE,TRUE,200,20,LockTransform,90;0;0
skin_rc_anime_celebrate,skin_rc_anime_glint_01,fx_spear_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_rc_anime_glint_01_ingame,fx_spear_s,FALSE,TRUE,500,200,LockTransform,0;0;0
,skin_rc_anime_glint_01a,fx_crown_s,FALSE,TRUE,20,30,LockTransform,0;0;0
,skin_rc_anime_glint_01b,shield_s,FALSE,TRUE,20,5,LockTransform,0;0;0
skin_rc_anime_idle,skin_rc_anime_glint_01,fx_spear_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_rc_anime_glint_01_ingame,fx_spear_s,FALSE,TRUE,500,200,LockTransform,0;0;0
,skin_rc_anime_glint_01a,fx_crown_s,FALSE,TRUE,20,30,LockTransform,0;0;0
,skin_rc_anime_glint_01b,shield_s,FALSE,TRUE,20,5,LockTransform,0;0;0
skin_rc_anime_menu,skin_rc_anime_glint_01,fx_spear_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_rc_anime_glint_01_ingame,fx_spear_s,FALSE,TRUE,500,200,LockTransform,0;0;0
,skin_rc_anime_glint_01a,fx_crown_s,FALSE,TRUE,20,30,LockTransform,0;0;0
,skin_rc_anime_glint_01b,shield_s,FALSE,TRUE,20,5,LockTransform,0;0;0
skin_rc_anime_walk,skin_rc_anime_glint_01,fx_spear_s,FALSE,TRUE,200,50,LockTransform,0;0;0
,skin_rc_anime_glint_01_ingame,fx_spear_s,FALSE,TRUE,500,200,LockTransform,0;0;0
,skin_rc_anime_glint_01a,fx_crown_s,FALSE,TRUE,20,30,LockTransform,0;0;0
,skin_rc_anime_glint_01b,shield_s,FALSE,TRUE,20,5,LockTransform,0;0;0
skin_aq_clashoween24_attack,skin_aq_clashoween24_mist,Root,FALSE,TRUE,800,11,Transform,90;0;0
,skin_aq_clashoween24_mist_a,Root,FALSE,TRUE,800,11,Transform,90;0;0
,hero_aq_clashoween24_eye_shine,fx_eye_s,FALSE,TRUE,300,5,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_a,fx_eye_s,FALSE,TRUE,300,5,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_b,fx_eye_s,FALSE,TRUE,300,5,Origin,0;0;0
,skin_aq_clashoween24_mist_cheer,Root,FALSE,TRUE,500,11,Origin,90;0;0
skin_aq_clashoween24_celebrate,skin_aq_clashoween24_mist,Root,FALSE,TRUE,800,11,Transform,90;0;0
,skin_aq_clashoween24_mist_a,Root,FALSE,TRUE,800,11,Transform,90;0;0
,hero_aq_clashoween24_eye_shine,fx_eye_s,FALSE,TRUE,200,5,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_a,fx_eye_s,FALSE,TRUE,200,5,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_b,fx_eye_s,FALSE,TRUE,200,5,Origin,0;0;0
,skin_aq_clashoween24_mist_cheer,Root,FALSE,TRUE,500,11,Transform,90;0;0
skin_aq_clashoween24_idle,skin_aq_clashoween24_mist,Root,FALSE,TRUE,800,11,Transform,90;0;0
,skin_aq_clashoween24_mist_a,Root,FALSE,TRUE,800,11,Transform,90;0;0
,hero_aq_clashoween24_eye_shine,fx_eye_s,FALSE,FALSE,200,11,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_a,fx_eye_s,FALSE,FALSE,200,11,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_b,fx_eye_s,FALSE,FALSE,200,11,Origin,0;0;0
skin_aq_clashoween24_menu,skin_aq_clashoween24_mist,Root,FALSE,TRUE,300,11,Transform,90;0;0
,skin_aq_clashoween24_mist_shine,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_aq_clashoween24_mist_a,Root,FALSE,TRUE,300,11,Transform,90;0;0
,hero_aq_clashoween24_eye_shine,fx_eye_s,FALSE,FALSE,200,11,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_a,fx_eye_s,FALSE,FALSE,200,11,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_b,fx_eye_s,FALSE,FALSE,200,11,Origin,0;0;0
skin_aq_clashoween24_walk,skin_aq_clashoween24_mist,Root,FALSE,TRUE,800,11,Transform,90;0;0
,skin_aq_clashoween24_mist_a,Root,FALSE,TRUE,800,11,Transform,90;0;0
,hero_aq_clashoween24_eye_shine,fx_eye_s,FALSE,TRUE,200,5,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_a,fx_eye_s,FALSE,TRUE,200,5,Origin,0;0;0
,hero_aq_clashoween24_eye_shine_b,fx_eye_s,FALSE,TRUE,200,5,Origin,0;0;0
skin_aq_clashoween24_wardrobe,skin_aq_clashoween24_mist,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_aq_clashoween24_mist_a,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_aq_clashoween24_mist_shine,Root,FALSE,TRUE,800,25,Transform,90;0;0
,hero_aq_clashoween24_eye_shine,fx_eye_s,FALSE,TRUE,300,11,LockTransform,0;0;0
,hero_aq_clashoween24_eye_shine_a,fx_eye_s,FALSE,TRUE,300,11,LockTransform,0;0;0
,hero_aq_clashoween24_gem_shine,fx_medal_s,FALSE,TRUE,200,11,LockTransform,0;0;0
,hero_aq_clashoween24_eye_shine_b,fx_eye_s,FALSE,TRUE,300,11,LockTransform,0;0;0
skin_bk_clashoween24_attack,skin_bk_clashoween24_mist,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_bk_clashoween24_mist_a,Root,FALSE,TRUE,800,25,Transform,90;0;0
,hero_bk_clashoween24_eye_shine,R_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
,hero_bk_clashoween24_eye_shine,L_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
,skin_bk_clashoween24_mist_cheer,Root,FALSE,TRUE,500,11,Origin,90;0;0
skin_bk_clashoween24_celebrate,skin_bk_clashoween24_mist,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_bk_clashoween24_mist_a,Root,FALSE,TRUE,800,25,Transform,90;0;0
,hero_bk_clashoween24_eye_shine,R_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
,hero_bk_clashoween24_eye_shine,L_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
,skin_bk_clashoween24_mist_cheer,Root,FALSE,TRUE,500,11,Origin,90;0;0
skin_bk_clashoween24_idle,skin_bk_clashoween24_mist,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_bk_clashoween24_mist_a,Root,FALSE,TRUE,800,25,Transform,90;0;0
,hero_bk_clashoween24_eye_shine,R_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
,hero_bk_clashoween24_eye_shine,L_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
skin_bk_clashoween24_menu,skin_bk_clashoween24_mist,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_bk_clashoween24_mist_shine,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_bk_clashoween24_mist_a,Root,FALSE,TRUE,800,25,Transform,90;0;0
,hero_bk_clashoween24_eye_shine,R_eye_s,FALSE,TRUE,250,25,LockTransform,0;0;0
,hero_bk_clashoween24_eye_shine,L_eye_s,FALSE,TRUE,250,25,LockTransform,0;0;0
skin_bk_clashoween24_walk,skin_bk_clashoween24_mist,Root,FALSE,TRUE,800,25,Transform,90;0;0
,skin_bk_clashoween24_mist_a,Root,FALSE,TRUE,800,25,Transform,90;0;0
,hero_bk_clashoween24_eye_shine,R_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
,hero_bk_clashoween24_eye_shine,L_eye_s,FALSE,TRUE,250,5,LockTransform,0;0;0
skin_bk_clashoween24_wardrobe,skin_bk_clashoween24_mist,Root,FALSE,TRUE,800,25,Transform,90;0;0
